order_id,customer_name,email,product,category,amount,purchase_date,country
6118433b-882c-4d1e-ac93-a7918b60c511,Danielle Reed,jacob10@example.net,Laptop,Accessories,155.98,2025-03-15,Seychelles
04015ced-e398-46bb-a23d-dfaaefad49e9,Austin Wheeler,tharper@example.org,Phone,Electronics,263.44,2025-02-12,Aruba
8a2db2e6-3bfd-48a6-b05f-ddf566fadca0,Scott Brown,jim95@example.net,Phone,Electronics,362.9,2025-04-15,Peru
4d406f1b-3ca5-4e29-9217-1bf3d18183d1,Victoria Boyd,dturner@example.net,Camera,Accessories,1799.75,2025-06-15,Turkmenistan
a0411612-2cd5-4759-a95d-2761bc36dc59,Kristi Williams,shelly68@example.com,Headphones,Electronics,195.21,2025-05-02,Ireland
2f12b150-605f-41eb-8cc5-7e0d26332018,Kara Atkinson,meredith27@example.org,Phone,Electronics,941.62,2025-04-09,Israel
636f6e5c-2253-4706-87ad-8b268eaa5841,Dalton Lucas,fboone@example.net,Laptop,Accessories,1184.0,2025-05-07,Comoros
ac75c344-608e-449e-84b9-e6020d31812e,Amanda Jones,timothybooth@example.com,Headphones,Electronics,877.42,2025-02-23,United States of America
30a5648e-efe9-43d0-b639-08bf03ece8ff,Autumn Key,srocha@example.net,Headphones,Electronics,652.07,2025-05-04,Indonesia
52555c75-8d55-419e-bd44-cb2cea45ba41,Jamie Ferguson,kyle58@example.com,Camera,Electronics,1108.98,2025-03-23,Spain
c2fa1da8-7830-4631-b8f0-188efb37afae,Suzanne Wood,owilliams@example.net,Headphones,Accessories,983.57,2025-01-26,Eritrea
9442b5e6-9583-4d58-af4c-51198da5d39b,Elizabeth Gonzalez,noahwhitaker@example.com,Camera,Electronics,1024.18,2025-04-07,Western Sahara
c36b9a0a-41e0-4a89-966a-9ce7af521b94,Tracy May,umurray@example.com,Camera,Accessories,1594.59,2025-01-30,Saint Helena
eab9eb02-2f1d-4121-bd02-4c6d8bea75c1,Wanda Bernard,combscharles@example.net,Camera,Accessories,1884.35,2025-01-09,Albania
a175a9c3-d7b1-42a9-a332-a50e6992896e,Michael Smith,nbrooks@example.net,Laptop,Accessories,752.34,2025-04-27,Nicaragua
7ce40679-a8c6-4bc0-bbb3-447be9aa144b,Joseph Jenkins,morenojoshua@example.com,Camera,Electronics,1063.61,2025-01-03,Suriname
ce610199-6e3a-4ba8-ac8d-6c7db2a6e468,Cassie Hull,johnharvey@example.com,Phone,Accessories,110.1,2025-05-23,Ethiopia
5f804eeb-143a-4aff-a59b-0105cb80f288,Judy Sanchez,kevinclayton@example.org,Camera,Electronics,792.96,2025-04-25,Togo
17efa621-081c-49d4-8274-37eba65f7b8a,James Alvarez,warnerchristopher@example.com,Headphones,Accessories,545.71,2025-04-23,Greenland
f94d8fcb-dba3-496f-ba32-3f6990dbfad6,Joseph Williams,rachelschwartz@example.net,Laptop,Electronics,1417.18,2025-03-25,Aruba
ecf32053-af36-48cc-9308-7974ec95b3ac,Joshua Barrett,sarahedwards@example.org,Camera,Electronics,677.12,2025-04-13,Sao Tome and Principe
65f6ba53-d226-48b3-b674-410dd218c9d6,Elizabeth Elliott,irhodes@example.com,Laptop,Electronics,94.45,2025-03-09,Saint Vincent and the Grenadines
b076a7dc-fd0c-4433-8a5e-151b23d3cd4c,Kathryn Mccann,davisjesse@example.org,Camera,Accessories,1688.0,2025-03-01,Seychelles
658e54a2-9879-4f35-b471-99869d264599,Erin Walters,whenry@example.net,Laptop,Accessories,962.48,2025-06-14,Jersey
a921cb4c-95fb-4976-ae00-7b7e2f8c83e5,Raymond Phillips,jennifermiller@example.org,Laptop,Electronics,1125.22,2025-03-08,Slovenia
63be441d-bd5a-4c9e-a77e-b0aaa247541d,Brian Smith,sean41@example.org,Camera,Accessories,1233.58,2025-01-16,Jersey
832f52c4-8e03-40cf-8e96-922772e76b51,Alexander Gomez,carlsonkristen@example.com,Headphones,Accessories,577.43,2025-01-03,Isle of Man
b98f5dbe-15ae-4e0f-8777-a07f6346d4ef,Susan Spence,ginajackson@example.com,Camera,Accessories,1716.16,2025-02-22,Lithuania
6f46f1b1-2ace-4aa9-9032-46b3255bfc1c,Elijah Patton,johnathan37@example.net,Camera,Accessories,273.34,2025-04-18,Kuwait
01bb819c-4dfe-4117-a2af-711f1b628a9d,Evelyn Oliver,scott69@example.org,Laptop,Electronics,1910.77,2025-02-22,Netherlands
7aa061e9-336b-40cb-b1fe-ad13f280df1d,Vincent Novak,jessica79@example.org,Camera,Accessories,1843.78,2025-02-27,Fiji
5d71a898-6497-4593-892e-8c93d105c8d6,Justin Vargas,erinpierce@example.net,Camera,Electronics,1901.17,2025-03-22,Russian Federation
4a94ae9f-cc35-4e4f-b03e-957f35ab8466,Andrea Abbott,ichambers@example.net,Laptop,Electronics,71.42,2025-02-22,El Salvador
6c521d13-b719-4b68-a775-ee42a89e22f2,Angela Ewing,iaguilar@example.net,Camera,Electronics,1686.79,2025-06-11,Trinidad and Tobago
09697101-8b2c-450a-ab15-c11bb113d50b,Heather Woodard,rodriguezjohn@example.net,Phone,Electronics,187.74,2025-03-04,Oman
fbcdbf5e-902f-4465-8b57-07209cd8758b,Maria Rasmussen,tammy61@example.org,Camera,Accessories,1689.24,2025-01-18,Cyprus
8ed8a80d-84cf-4e39-bf31-c29f82bbad84,Laura Griffin,rford@example.net,Headphones,Electronics,362.22,2025-05-01,Canada
7b96e2d1-0649-4cf6-bf69-723d584fc85b,Jason Nixon,guerrajessica@example.com,Camera,Electronics,1521.82,2025-02-24,Korea
7ba109d0-8567-4805-b4f5-41c0c8c5eb2a,Brent Bowen,tflores@example.org,Headphones,Accessories,406.38,2025-05-22,Brazil
a5e15b55-57d3-44dd-9963-dc7205c8234b,Robert Spears,zacharyarnold@example.com,Camera,Accessories,1639.03,2025-04-08,Kyrgyz Republic
a137f8e4-67b1-4040-8c39-b9253b5ae288,Martin Reynolds,mclaughlinnicole@example.com,Phone,Accessories,1342.23,2025-04-14,Iceland
34ae4abd-36fc-40ac-b469-8db30123a348,Michael Flynn,lloydamanda@example.com,Camera,Electronics,1352.93,2025-02-27,Kuwait
dcd5bfae-abb3-46a7-8329-97801d2c2721,Vincent Edwards MD,wmatthews@example.com,Headphones,Accessories,367.7,2025-05-28,Niger
b4bba73f-ac70-41d1-9051-267f2c2ac34b,Tamara Lawrence,lawrenceallen@example.org,Headphones,Accessories,932.25,2025-02-02,Puerto Rico
6b11b7cb-6372-4424-82c5-6b21243012da,Laura Henderson,sreid@example.net,Phone,Electronics,380.75,2025-06-12,China
49f1137d-7d59-4e19-aab7-b2ef8e0ec033,Ernest Hayes,glennstephanie@example.com,Laptop,Electronics,1577.71,2025-01-24,Suriname
816462cb-8fc3-47d3-b6bd-80c7624a2a50,Jennifer Vasquez,fburns@example.net,Laptop,Electronics,1317.85,2025-01-06,Senegal
465cc2cb-085e-4489-8ac6-678038749f3c,Dylan Norman,hdunn@example.net,Camera,Accessories,1335.06,2025-01-20,Singapore
5deaa737-fdab-4441-92c2-a9608b0901ab,Nicole Wolf,bpayne@example.org,Phone,Accessories,505.87,2025-05-09,Palau
dff389aa-4c36-470c-bf5e-3b8cc0582da5,Mrs. Hannah Montoya MD,rowejoel@example.net,Phone,Accessories,122.6,2025-04-13,Guernsey
a1fd4187-9c3a-4e0b-b5f3-f8aadc6dafff,Luis Glover,lindahudson@example.net,Camera,Accessories,1646.12,2025-02-19,Mauritania
b43cde0a-fa9f-410e-92da-f6812b1ac76c,Kenneth Farley,taylorkaren@example.com,Headphones,Electronics,625.27,2025-06-10,Falkland Islands (Malvinas)
b390b059-207b-4e21-a7e8-d18eddf6d4ac,Danielle Dawson,kathleenlowe@example.com,Phone,Electronics,1557.05,2025-01-25,Norfolk Island
600b4b35-6a0a-47d5-a0b8-575544caa5a2,Mark Beard,powellkara@example.net,Phone,Electronics,1310.26,2025-06-13,Heard Island and McDonald Islands
53c93ae7-7cf0-4bb3-b343-d9eb7466ef02,Sheila Boone,simonstephen@example.net,Laptop,Electronics,1930.08,2025-05-03,Thailand
65d0b517-88d0-4abd-8bb1-8c791036708d,Jeffrey Lewis,marcus45@example.net,Headphones,Electronics,157.08,2025-04-12,Mongolia
57ff51d9-c9ce-44bd-bc3f-1addda385db5,Pamela Williams,ksmith@example.com,Phone,Accessories,1383.64,2025-03-21,Japan
e8cee951-b047-4ea4-bee5-ce6933cb202e,Matthew Moore,clarence54@example.org,Phone,Accessories,1834.82,2025-03-07,United Kingdom
6576a410-0d41-4e47-aa5f-da18a61f0b96,Molly Fischer,trios@example.org,Phone,Electronics,60.81,2025-01-01,Lesotho
39e7a4f1-97fb-413a-a1f8-9d0613f3cade,Jill Smith,lisa62@example.com,Headphones,Accessories,1730.8,2025-01-13,Hungary
1a38aad6-ce53-4ffd-bb13-4f0216de66c9,Jacob Evans,wayala@example.org,Camera,Accessories,1160.99,2025-04-23,Philippines
9033da65-87cf-43fd-9183-6c4f249204c7,Matthew Alexander,courtneyhernandez@example.com,Phone,Electronics,379.22,2025-04-18,Kenya
e5871d89-1631-4fc6-b79d-58f9dc268108,Paul Lawrence,bbell@example.com,Phone,Electronics,975.07,2025-05-19,Egypt
3f87dfc2-1591-42f2-a505-da9c46e75a2c,Lindsay Lawson,abbottdominique@example.com,Phone,Electronics,496.79,2025-02-05,New Caledonia
6449cb6f-bf72-4e52-b04b-237082701238,Anthony Hurst,troyrodriguez@example.com,Phone,Accessories,193.82,2025-04-22,Barbados
0316d2d6-fa4a-48ef-a383-7348873dc8bd,Dr. Bonnie Valencia,rdiaz@example.org,Laptop,Accessories,1278.37,2025-05-14,Zimbabwe
0445c1a8-12af-47e4-8536-c66efcc4091b,Alexis Lewis,fryraymond@example.com,Phone,Accessories,812.64,2025-04-20,Macao
b3a9dcaa-6c6f-4d2e-aa59-c043c4615234,Martin Medina,joshuacollins@example.net,Phone,Electronics,1646.68,2025-06-11,Sri Lanka
6406face-53a5-4850-8950-ddd627c6cbb1,Pamela Santos,collinssamuel@example.org,Headphones,Accessories,592.53,2025-01-11,Benin
74102d5d-1db1-4bfc-af3a-5115ecb4678c,Amy Wade,davidzimmerman@example.net,Headphones,Electronics,1701.05,2025-01-02,Luxembourg
8468b74d-85e3-4de5-98c1-aad6f3f8dea4,Michelle Jackson,karamarks@example.net,Laptop,Accessories,818.04,2025-06-05,Sierra Leone
ce9e9ebd-55c3-4853-8783-e43ce65fad87,Joseph Baker,crawfordwilliam@example.org,Camera,Electronics,1537.76,2025-03-29,Montenegro
414f4994-2845-4780-9e20-c9572ab8bd33,Stephanie Craig,perezwilliam@example.org,Phone,Electronics,446.73,2025-05-31,American Samoa
5d2d904f-78c5-4073-8bc5-72073e9aec86,Chris Velazquez,tranrobin@example.net,Camera,Electronics,1839.78,2025-04-25,Czech Republic
ea75752d-6a8f-4acb-bf8e-2d0d52619dec,Denise Miller,david02@example.org,Laptop,Electronics,629.86,2025-05-21,Aruba
e0827f76-11a5-49b4-a6a3-02d6f43e8c48,Douglas Kirk,christopher70@example.com,Laptop,Electronics,649.41,2025-02-05,Mongolia
9f6a6a65-bd54-4a04-8dcd-0009c8d57717,Jacob Bonilla,jessicapayne@example.org,Laptop,Electronics,159.44,2025-01-27,Venezuela
8aa2b4c9-3ba5-4d76-861e-fb9568f82063,Ryan Wiley,aaron64@example.org,Laptop,Accessories,458.45,2025-02-05,Dominica
0f554896-f610-496b-bdf5-9abf6b790d01,Brenda Ramirez,morsephyllis@example.net,Camera,Accessories,1747.61,2025-03-14,Ukraine
bf7655d7-f97c-4c3c-b55d-814b5f5ba255,Brendan Anderson,kjones@example.org,Phone,Accessories,564.36,2025-03-18,Bulgaria
d9d57b02-42d0-4d55-8aab-47b23c9d128a,Robert Haynes,louis43@example.org,Phone,Electronics,1572.83,2025-06-15,Burkina Faso
1be5a4c3-95af-4d0c-8528-5425c7a9f33c,Christopher Owens,wmartinez@example.org,Phone,Electronics,1714.1,2025-03-21,Kyrgyz Republic
1725d2c7-1eb2-47b8-9a3c-45ca43d78f2b,Michael Mckenzie,lewismelissa@example.org,Headphones,Electronics,1171.59,2025-01-16,Egypt
837217e0-6570-46ea-9b11-f51ff7e9101d,Edwin Wilkins,anthonysullivan@example.com,Laptop,Electronics,1792.02,2025-04-08,Mexico
1a16998c-7648-476e-983f-ea703ff6579e,Brenda Smith,davidcolon@example.com,Phone,Accessories,862.34,2025-05-01,Wallis and Futuna
960be0f4-9513-4c22-9583-9b99a50a13dc,Robert Johnson,gonzalezdebbie@example.org,Headphones,Electronics,1965.34,2025-01-17,Tanzania
1f5df912-54e0-4431-8f13-3b65d450afa2,Joel Jackson,zunderwood@example.com,Headphones,Accessories,146.62,2025-01-06,Pitcairn Islands
36f7a26c-5a9c-4679-ac3d-17e26d39da75,Denise Griffin,austinharvey@example.org,Camera,Accessories,353.39,2025-04-24,Luxembourg
7aa1c567-8cf9-4ea9-a1fd-c6d169785221,Douglas Taylor,dawnrobles@example.org,Camera,Electronics,140.18,2025-04-21,Spain
fd498e20-04ff-4ab2-8b7b-0b3a8b2d158a,Micheal Castillo,kcooper@example.net,Camera,Electronics,216.57,2025-02-26,Faroe Islands
98dc9e0b-51a1-45df-86ac-10102e0869c1,Steven Osborne,stokesthomas@example.com,Laptop,Accessories,481.17,2025-05-15,Djibouti
3f738f50-19a2-476f-a8dd-2bfdf956be95,Deborah Velasquez,gallagherstacie@example.net,Headphones,Accessories,982.83,2025-05-29,South Georgia and the South Sandwich Islands
d6d744fd-ef69-4980-9ad4-79ef636fa890,Carrie Young MD,robin05@example.net,Phone,Electronics,488.7,2025-04-09,Mongolia
fcedf994-d631-4383-b030-14d0f2c84743,Tracy Weaver,tracydavis@example.org,Laptop,Accessories,286.42,2025-04-16,Angola
54ec84ce-002c-4b25-ba5d-7c8286c5547c,Christina Anderson,samantharichard@example.com,Headphones,Electronics,28.02,2025-01-11,Cameroon
24435958-eacf-43a9-b466-fab6962c04dd,Sarah Valencia,brookssheri@example.com,Laptop,Accessories,1968.67,2025-04-13,Guadeloupe
f9d2014a-22ee-4f07-9296-1fb34d407b28,Travis Conner,lbanks@example.net,Phone,Electronics,1072.75,2025-06-19,Puerto Rico
c9784b52-9d1c-4838-adc8-cca8e3bcd6f3,Max Olsen,sparker@example.com,Phone,Electronics,1235.02,2025-01-23,Saint Lucia
f2dde1f5-b3b6-4344-b2e3-c6f00075d3d5,Sarah Townsend,whitelucas@example.net,Phone,Electronics,95.05,2025-02-08,Mongolia
2401342a-7f05-4bf5-afca-c5771aa6f7cb,Blake Reed,gary15@example.com,Phone,Electronics,1520.16,2025-01-02,Cote d'Ivoire
59b9222c-115a-4fac-b173-fcdf3fe1e8f3,Brian Smith,akim@example.org,Headphones,Electronics,1180.7,2025-06-04,Lithuania
8bc83a02-59ea-4936-a0f3-4ebce1bbb8cd,Ronald Kramer,franciscojones@example.org,Phone,Accessories,1639.75,2025-02-21,Ghana
12fecc2b-1acf-42c5-b3a0-212042d943ee,Stephen Martin,paynerachael@example.org,Laptop,Accessories,1531.66,2025-03-01,Nicaragua
07ef2ba8-b45a-4ab3-bb94-a34de4aa786d,Matthew Lawson,gmoore@example.com,Phone,Electronics,1634.45,2025-02-05,Comoros
b8d77d2f-8dda-4ff2-b27b-7bb468c690b2,Kimberly Guerrero,john06@example.net,Phone,Electronics,981.88,2025-04-07,Liechtenstein
00fa0eb4-5c5f-48d4-8df4-07b82751ab86,Edward Stanley,bgonzalez@example.org,Camera,Electronics,1042.74,2025-01-30,French Guiana
d8014004-793b-4d1b-94f9-c394fa207403,Richard Ruiz,christopher86@example.org,Headphones,Electronics,96.23,2025-03-06,Hong Kong
0b6c03c8-721e-4419-afc3-e6495e911b91,John Perez,anne21@example.org,Camera,Accessories,1393.76,2025-04-27,Sri Lanka
c1a72883-f880-4878-a9fb-07638a9c66f7,Kristen Randall,rsheppard@example.com,Phone,Accessories,1292.76,2025-04-11,Dominica
6511e61a-1436-45f5-8c81-926079ec533c,Michelle Shaw,davidtodd@example.org,Headphones,Electronics,928.63,2025-06-16,Chad
31567f2a-cef7-4829-b63e-6ef4f8dfcc3a,Jay Mcneil,oharris@example.org,Camera,Electronics,425.56,2025-05-26,Eritrea
ea074d80-ba23-4c22-a92a-7b9751db1a37,Angie Hawkins,melissa87@example.org,Headphones,Electronics,1511.42,2025-05-18,Nigeria
6b6a8061-c81c-4d31-85c6-9fbf966b62ea,Chase Knight,buckleyanna@example.org,Camera,Electronics,66.01,2025-05-18,Trinidad and Tobago
e0bda1ee-5807-4f74-a150-9425891f4683,James Washington,rjohnson@example.com,Laptop,Accessories,623.55,2025-01-26,New Caledonia
09eda6f5-66d7-4d97-b193-c8b8ae49c079,Shawn Vaughn,reesesamantha@example.com,Camera,Electronics,135.75,2025-01-04,Svalbard & Jan Mayen Islands
47c4cc51-4f9a-4f98-8d95-0273cb2cc805,Shannon Cohen,dennismccann@example.com,Phone,Accessories,1933.22,2025-05-16,Gibraltar
9adfe981-6ab1-4e15-ba92-992e44f8b53c,Chelsea Lewis,wfigueroa@example.net,Laptop,Electronics,147.75,2025-06-01,Swaziland
28b26b1b-ca9f-4d59-83e8-b7000e63813e,Michael Powell,thompsonnancy@example.org,Headphones,Accessories,909.42,2025-05-27,Egypt
eb04159c-0cf1-43f9-b4d9-d1f508775804,Curtis Richardson,owagner@example.org,Laptop,Accessories,1433.69,2025-04-30,Dominican Republic
7233d5af-9813-4da1-bd21-20ad5f59fb4d,Seth Matthews,max41@example.com,Camera,Accessories,890.53,2025-01-05,Australia
c7a2f280-927f-4103-9a94-08c029b44cb1,Shannon Holland,josephortiz@example.org,Camera,Electronics,439.06,2025-06-01,Seychelles
e959137f-795e-4f2b-8247-2360aea4a441,Christopher Owen,johnnytrujillo@example.com,Laptop,Electronics,1859.31,2025-05-05,Russian Federation
e53e5f4c-6c7e-4a2c-867f-358ba48aa108,Gregory King,hturner@example.net,Headphones,Accessories,1805.38,2025-03-11,Bosnia and Herzegovina
a9902071-ffda-4a93-82f2-900401e187d8,Sara Hoffman,kenneth17@example.org,Headphones,Accessories,1218.05,2025-02-28,Falkland Islands (Malvinas)
46e1ee40-dc8a-46a7-933c-2ed5a3fe0479,Michael Stafford,jacob83@example.org,Camera,Accessories,1825.03,2025-05-21,Spain
a91883fc-6772-4e9f-999b-c859cf5e0f0b,Charles Johnson,qbright@example.com,Phone,Accessories,565.57,2025-03-12,Saint Pierre and Miquelon
fea82e3a-b544-41cb-9541-0a9d090aaa93,Cheryl Barber,ginalittle@example.com,Phone,Electronics,540.57,2025-06-08,Paraguay
d86d655d-4cd9-4164-81df-62f45bc677ca,Matthew Grant,connor24@example.net,Camera,Accessories,1847.57,2025-05-22,Serbia
ae01a122-f269-421c-aedd-9141e9a1c6d5,Martha Walker,julieparker@example.com,Camera,Electronics,966.53,2025-03-07,Myanmar
1e26ed31-d9e9-4758-b6b9-04364b46ef33,Sean Silva,kennedyjames@example.org,Laptop,Electronics,623.89,2025-06-01,Hong Kong
0dd70158-69c1-45ae-8c61-0ae887a37f10,Brittany Gay,robert97@example.org,Phone,Electronics,1845.74,2025-02-25,Saint Barthelemy
7cd2192f-14b0-4f62-8768-b07f2e2bdc6c,William Edwards,smithjoshua@example.org,Headphones,Electronics,86.22,2025-04-11,Cayman Islands
c79ddb62-c379-44c1-8903-94ea7d54ec82,Lucas Schultz,epatterson@example.com,Phone,Accessories,1190.48,2025-01-01,Martinique
f337b261-5f83-42d5-bb0c-7919330ccff5,Frank Whitaker,andrewsmith@example.net,Phone,Electronics,248.0,2025-02-13,Puerto Rico
21019bff-4fe5-4745-9827-4e80e0821918,Jonathan Torres,colonkenneth@example.com,Headphones,Electronics,81.8,2025-03-21,Mali
6f04af36-567c-4d44-862c-92fd98abb2e7,Whitney Cooper,mhoward@example.org,Camera,Accessories,991.95,2025-06-15,Uruguay
3a799efa-04e5-4bd5-a744-acd4cfdfc6f9,William Clark,lawrencegary@example.com,Laptop,Electronics,297.36,2025-05-05,Somalia
a3ec152c-e065-4245-a00c-9c710990a647,Joseph Williams,stanleydesiree@example.org,Phone,Electronics,216.61,2025-01-09,Brazil
1fa3ed1f-6158-4f88-b1be-94c36ab1cdb6,Kara Hernandez,turnerdorothy@example.net,Headphones,Electronics,471.54,2025-04-02,Nigeria
6b382a0a-231d-460b-b362-cd559b0ada0b,Ashley Higgins,campbellkristen@example.com,Camera,Electronics,1907.56,2025-02-04,Cook Islands
85ece729-d4dd-4b56-8353-91b2c72850c1,Heather Ortiz,benjamincrawford@example.org,Camera,Accessories,1245.91,2025-05-01,Liberia
03438b64-00b3-400f-bc08-899054a27051,Susan Conley,fhernandez@example.net,Headphones,Accessories,1210.99,2025-01-14,Saint Kitts and Nevis
a4f34185-4182-4509-a79f-9f3d19ee2c3b,William Phillips,lwilliams@example.org,Camera,Electronics,219.96,2025-05-30,Guyana
6d0e0597-500d-42a7-ad40-9244cd3566ef,Anna Chang,smithdevon@example.net,Headphones,Accessories,266.02,2025-01-30,Guinea-Bissau
9f2ebefc-f480-491e-b00e-0efce4ffc31a,Nicholas Watson,ian66@example.com,Camera,Accessories,520.24,2025-02-17,Hungary
ccc62fed-7a6e-43d0-99c5-9cd9b09d721b,Stephen Jackson,heatherbrown@example.org,Camera,Accessories,169.87,2025-01-19,United States Minor Outlying Islands
91a646da-cd61-4988-bb90-942f973b6977,Catherine James,cheryl27@example.com,Camera,Electronics,158.52,2025-01-20,Isle of Man
42f90f92-1036-4a81-8bc4-d7ba70d0ebcb,Alexandria Oneill,tiffanysantiago@example.com,Phone,Electronics,657.84,2025-04-01,Portugal
6ecf1ed2-1861-49f3-9e44-e98cb359390e,Danielle Reed,jhernandez@example.net,Laptop,Accessories,955.88,2025-01-10,Norway
d94df188-816c-4054-a82c-6470ef32f72a,Jon Martin,vflores@example.com,Camera,Electronics,350.62,2025-01-09,Czech Republic
673d2920-60ee-44ba-a4b0-718e8ced4707,Angela Wallace,fmiller@example.com,Camera,Accessories,167.25,2025-02-25,Luxembourg
1a46d536-048c-4480-a743-7402bec7fb11,Andrew Dunn,connersylvia@example.net,Phone,Electronics,95.89,2025-02-23,Malawi
abe5be96-a793-4a2e-b4f4-34048ff50701,Glen Bryan,meganrivera@example.net,Laptop,Accessories,524.16,2025-04-15,Saint Barthelemy
73d92ace-b746-4b72-9d00-df1ba83c1c2b,Peter Walker,michael48@example.net,Camera,Accessories,1005.28,2025-03-07,Botswana
7e0f60b2-2a06-4609-a599-bd3c0bb81d38,Mitchell Griffith,kingjames@example.org,Camera,Accessories,1377.19,2025-06-12,India
c80b2af7-d315-4afa-b500-f7853730dfba,George Sherman,housemary@example.net,Phone,Accessories,732.99,2025-01-22,Uganda
96dd6c82-a890-4e31-b517-5f39735444fb,Brandy Porter,tranryan@example.net,Laptop,Electronics,1489.55,2025-03-26,Malawi
2d5d2395-e901-4768-abd1-4b0cc7f4f4f9,Carrie Ochoa,hughescaroline@example.com,Camera,Accessories,560.58,2025-03-30,Hungary
ea7917e1-9be7-42ab-bac0-8fc46b2d9ccc,Danielle Sanders,tara72@example.org,Headphones,Electronics,1735.45,2025-03-14,Reunion
4c859233-8325-4d9e-bf98-e734e2ed8686,Kimberly Edwards,jamesweber@example.com,Laptop,Accessories,1016.97,2025-05-01,Uruguay
b5dc8a9a-fb38-4d91-a1f6-c63dac20af11,Tina Gordon,jennifer58@example.com,Phone,Electronics,1648.6,2025-04-12,Western Sahara
ac9b389a-6adf-4568-b5ca-a993aacad101,Sarah Mitchell,hstokes@example.org,Phone,Accessories,702.51,2025-01-05,Cameroon
332cce0a-0e7d-4698-ab95-c72f0d95aaf5,Richard Terrell,dwayne04@example.org,Headphones,Accessories,491.15,2025-05-12,Antigua and Barbuda
1a3c2131-73dd-4bc6-9064-05a85bd29cb1,Megan Hoffman,juliahoffman@example.org,Headphones,Accessories,350.47,2025-03-31,South Africa
b1644235-49a2-4fde-b235-7a3ccc7f9517,Tammy Hughes,tammy00@example.net,Laptop,Accessories,1163.87,2025-02-13,Niger
dec00f3a-dc46-4b34-87ea-b19bde6cf36b,Darius Schultz,kari89@example.org,Phone,Electronics,627.21,2025-05-16,Congo
fbc398d8-2d6b-4882-b2e5-88e94b4f3b2e,Chelsea Thompson,bennettroy@example.net,Laptop,Electronics,1049.86,2025-02-16,Central African Republic
0171f5a7-4148-4d11-9894-62e895801c3a,Michael Moore,sarahcarlson@example.net,Laptop,Accessories,1976.18,2025-04-18,Panama
929af586-ca37-4c36-bd94-bf104d187b75,Angel Zimmerman,susanmeyer@example.net,Camera,Electronics,750.12,2025-01-28,Mayotte
597278c5-1789-4e63-a746-5743897b303d,Daniel Rivera,kelly98@example.com,Headphones,Electronics,228.04,2025-06-24,Swaziland
0240f59a-a638-4854-bb2b-8b80c08bd674,Gregory Allen,susanfleming@example.com,Camera,Accessories,737.12,2025-03-08,South Africa
41afeb2a-62c8-43f4-9d06-149ef1eab64a,Diane Pruitt,willie87@example.com,Camera,Electronics,1907.4,2025-01-08,Ukraine
838e9a61-5200-444b-b148-7df8a6ca8d50,Brendan Bonilla,simsjason@example.net,Phone,Accessories,718.35,2025-05-16,Tonga
1a9af29e-d5ee-4587-ac98-fd9baf76b6c2,Ronald Johns,elucas@example.net,Phone,Accessories,456.06,2025-05-01,Anguilla
09b2eae6-54eb-4c91-b784-ae08758fc8fa,Anthony Bauer,andrewsjeremy@example.com,Phone,Electronics,1202.82,2025-03-13,Korea
50ffde64-6eda-4a8c-a789-e7d0a155eb2c,Michael Nichols,avilabrenda@example.net,Phone,Accessories,855.58,2025-05-29,Guinea-Bissau
4a32bb22-1b2b-42ec-80b9-ec30ed94898b,Elizabeth Miller,qjames@example.org,Phone,Accessories,1215.84,2025-03-24,Martinique
641816b7-bf2b-43b4-a2e9-e52738491ecc,Sarah Phillips,kennetheaton@example.net,Camera,Accessories,361.72,2025-04-24,Zambia
8e190d07-dff0-49bf-8db3-c2c102dabd76,Andrew Armstrong,fmedina@example.com,Laptop,Electronics,232.18,2025-02-06,Saint Vincent and the Grenadines
3634646c-5806-4961-b9d7-07a9e74ed0b3,Matthew Hunt,jackjensen@example.com,Laptop,Accessories,425.0,2025-02-04,Cocos (Keeling) Islands
da2d2156-913a-4734-8cb6-8571abc53545,Paul Branch,enewman@example.com,Laptop,Electronics,1074.8,2025-04-28,El Salvador
94a1eab0-b9c0-47aa-b289-f58b1923cafc,Mr. Carl Rios,mitchellchad@example.org,Headphones,Electronics,1187.71,2025-02-25,Korea
4e40bfba-a8cf-4589-9dc8-9e1a540e7d01,Brittany Knight,susan20@example.com,Laptop,Accessories,761.06,2025-02-13,Cyprus
6fa5d3b0-a40d-4ea5-bd64-987eb652ae99,Ian Frazier,natalie77@example.com,Camera,Accessories,638.34,2025-05-16,Libyan Arab Jamahiriya
a542deb9-2cff-45f8-9bdc-74a98d3a5d76,Sarah Trevino,patriciagonzalez@example.net,Laptop,Electronics,373.25,2025-06-05,Belarus
04c4f46a-e461-4160-934d-695aba388c8f,Lynn Hess,nhammond@example.org,Camera,Electronics,1141.86,2025-04-07,Mayotte
78dbcde3-8a28-4792-bfac-a645e4dc4306,Brittany Long,dennis88@example.org,Laptop,Electronics,449.56,2025-03-11,Macao
d9155664-3d27-4ad5-a9a5-4c2402b622e9,Vicki Sutton,seanwhite@example.net,Laptop,Accessories,134.34,2025-04-26,Cameroon
f06dca24-7bc6-4121-bb64-a525bc653d94,Daniel Freeman,bakerjim@example.net,Headphones,Electronics,114.35,2025-02-06,United States of America
783c91eb-635a-41f2-9c7a-f83dca9d2704,Sierra Williams,dakota84@example.net,Phone,Accessories,218.61,2025-02-16,Mayotte
a75743f9-606c-42f5-ac81-6bf091f60406,Kevin Villanueva,blacknicholas@example.org,Headphones,Accessories,1276.18,2025-04-01,Guinea
